,user_id,food_id,rating,users_frequency,items_frequency
506564,19198,17978,5,25,61
506567,142658,17978,5,48,61
506570,153919,17978,5,50,61
506572,323389,17978,5,138,61
506573,144431,17978,5,38,61
506574,391048,17978,3,82,61
506577,121690,17978,5,476,61
506579,111347,17978,5,28,61
506581,196341,17978,5,33,61
506582,331557,17978,4,156,61
506583,111163,17978,4,38,61
506589,804851,17978,5,56,61
506591,587756,17978,5,25,61
506592,804550,17978,5,538,61
506593,141293,17978,5,337,61
506595,622972,17978,4,22,61
506598,355637,17978,5,130,61
506603,27961,17978,5,74,61
506620,26278,106611,5,111,108
506622,101034,106611,5,112,108
506623,92385,106611,5,179,108
506626,121581,106611,0,111,108
506627,60260,106611,5,245,108
506628,27678,106611,4,320,108
506630,56463,106611,5,300,108
506631,50509,106611,5,426,108
506632,223979,106611,5,428,108
506633,130219,106611,4,184,108
506634,146284,106611,5,221,108
506635,168462,106611,5,511,108
506636,83400,106611,5,60,108
506638,39394,106611,5,74,108
506639,92796,106611,4,43,108
506640,135377,106611,5,73,108
506644,227607,106611,5,274,108
506648,182809,106611,5,220,108
506649,293971,106611,5,49,108
506651,13483,106611,5,692,108
506652,199848,106611,5,1934,108
506654,111291,106611,5,66,108
506655,199792,106611,5,274,108
506656,500860,106611,5,97,108
506658,125458,106611,3,201,108
506660,141569,106611,5,103,108
506661,324390,106611,5,845,108
506663,341344,106611,3,139,108
506664,136997,106611,5,880,108
506665,260911,106611,5,104,108
506667,185285,106611,5,297,108
506669,121185,106611,4,156,108
506671,78213,106611,4,45,108
506672,439797,106611,0,249,108
506674,256021,106611,5,52,108
506675,164368,106611,5,116,108
506676,593726,106611,5,138,108
506679,187373,106611,4,341,108
506680,112864,106611,4,157,108
506683,475484,106611,4,50,108
506684,186855,106611,5,337,108
506686,373817,106611,5,112,108
506690,180898,106611,5,280,108
506691,424741,106611,4,22,108
506692,648540,106611,5,27,108
506693,55221,106611,5,163,108
506704,15521,106611,5,275,108
506705,8629,106611,3,425,108
506708,195423,106611,0,76,108
506709,231507,106611,4,89,108
506713,1256030,106611,5,27,108
506717,637887,106611,4,31,108
506718,478451,106611,5,104,108
506719,98919,106611,5,186,108
506720,173579,106611,5,667,108
506722,192852,106611,4,39,108
506873,95743,85839,5,1491,29
506874,91392,85839,4,486,29
506875,193516,85839,5,259,29
506876,57222,85839,5,270,29
506877,213547,85839,5,35,29
506880,264230,85839,5,27,29
506881,225896,85839,4,69,29
506884,1803786474,85839,5,20,29
506886,324621,85839,5,219,29
506887,102526,85839,2,57,29
506888,500849,85839,5,33,29
506890,704950,85839,5,387,29
506891,862099,85839,5,77,29
506894,937552,85839,5,32,29
506897,562865,85839,4,30,29
506898,225114,85839,5,37,29
506899,104295,85839,4,1255,29
506909,125388,84822,5,673,21
506911,48305,84822,5,35,21
506912,149396,84822,5,32,21
506914,271119,84822,5,26,21
506915,120121,84822,5,101,21
506916,354675,84822,5,140,21
506918,132383,84822,5,106,21
506919,312577,84822,5,197,21
506922,507592,84822,5,39,21
506923,174096,84822,5,1180,21
506925,251917,84822,5,429,21
506927,318225,84822,5,30,21
507077,38643,41051,5,221,40
507081,133174,41051,5,2004,40
507082,6836,41051,5,74,40
507084,83093,41051,5,385,40
507086,121985,41051,4,99,40
507088,447742,41051,5,60,40
507089,190402,41051,4,31,40
507090,95743,41051,5,1491,40
507096,292175,41051,5,26,40
507097,605921,41051,5,37,40
507098,39782,41051,4,39,40
507100,696423,41051,5,54,40
507101,909692,41051,5,41,40
507103,262200,41051,5,20,40
507104,620763,41051,5,168,40
507106,56463,41051,5,300,40
507112,829250,41051,5,165,40
507157,362919,308876,5,112,22
507158,280271,308876,5,1302,22
507159,452940,308876,5,763,22
507160,465829,308876,5,302,22
507161,736554,308876,5,179,22
507162,482376,308876,5,1050,22
507163,88099,308876,5,1272,22
507164,166642,308876,4,1197,22
507166,182809,308876,5,220,22
507167,949568,308876,5,102,22
507168,461834,308876,5,1046,22
507169,369715,308876,5,1611,22
507170,560491,308876,5,852,22
507171,424680,308876,5,4469,22
507172,724631,308876,5,558,22
507173,227978,308876,5,744,22
507174,1058097,308876,5,397,22
507175,204024,308876,4,848,22
507176,242766,308876,5,480,22
507177,2324285,308876,4,320,22
507178,2597942,308876,5,167,22
507203,6357,25625,5,899,144
507204,4470,25625,5,1764,144
507206,27443,25625,5,181,144
507207,35526,25625,4,317,144
507208,27395,25625,5,127,144
507210,11297,25625,4,310,144
507212,12657,25625,5,196,144
507213,36187,25625,0,61,144
507214,33443,25625,5,56,144
507215,35714,25625,5,30,144
507217,15851,25625,0,114,144
507218,29212,25625,4,50,144
507219,28649,25625,5,202,144
507220,23333,25625,4,78,144
507225,40576,25625,5,22,144
507227,27783,25625,5,432,144
507228,13029,25625,4,66,144
507230,42362,25625,5,41,144
507231,6550,25625,5,22,144
507244,41984,25625,4,117,144
507249,74652,25625,5,252,144
507251,62494,25625,4,49,144
507252,56670,25625,3,42,144
507253,59473,25625,5,154,144
507254,58931,25625,5,148,144
507256,18391,25625,5,395,144
507257,26075,25625,4,54,144
507260,199848,25625,5,1934,144
507261,22642,25625,5,59,144
507264,57222,25625,4,270,144
507266,495032,25625,2,54,144
507267,180898,25625,3,280,144
507273,463763,25625,5,68,144
507275,585449,25625,5,24,144
507282,366943,25625,5,36,144
507283,60486,25625,2,83,144
507285,360437,25625,5,272,144
507286,326039,25625,5,91,144
507287,978876,25625,5,76,144
507288,673444,25625,3,238,144
507289,311003,25625,5,246,144
507291,293410,25625,4,298,144
507301,1168372,25625,5,34,144
507302,486078,25625,5,48,144
507303,174991,25625,5,213,144
507306,248292,25625,4,66,144
507308,298070,25625,5,27,144
507311,590105,25625,5,274,144
507312,1328942,25625,5,58,144
507313,316460,25625,5,30,144
507315,1271506,25625,0,106,144
507321,1168939,25625,4,44,144
507322,844554,25625,5,778,144
507330,404043,25625,5,31,144
507332,325290,25625,0,26,144
507335,1677099,25625,4,184,144
507336,1762248,25625,5,21,144
507337,647466,25625,4,34,144
507340,356850,25625,4,51,144
507345,2156777,25625,5,38,144
507412,235751,47924,5,27,82
507414,7108,47924,5,205,82
507415,38643,47924,4,221,82
507416,101823,47924,4,876,82
507417,68884,47924,4,266,82
507419,58430,47924,5,23,82
507420,176615,47924,5,1392,82
507421,29014,47924,5,122,82
507422,189616,47924,5,416,82
507423,50969,47924,4,520,82
507425,41799,47924,5,66,82
507429,125388,47924,1,673,82
507432,49304,47924,5,472,82
507433,363055,47924,5,171,82
507436,135566,47924,4,457,82
507439,262272,47924,5,71,82
507441,37779,47924,4,623,82
507442,242856,47924,5,23,82
507446,210117,47924,5,68,82
507447,83541,47924,4,21,82
507452,8688,47924,5,754,82
507454,222970,47924,5,88,82
507456,769890,47924,5,28,82
507457,140132,47924,4,1109,82
507461,253706,47924,5,25,82
507463,355637,47924,3,130,82
507471,485151,47924,0,64,82
507473,527016,47924,5,30,82
507474,360030,47924,5,49,82
507475,109608,47924,4,64,82
507476,199848,47924,5,1934,82
507479,132010,47924,5,70,82
507482,1584953,47924,5,42,82
507485,1458727,47924,0,38,82
507487,2549237,47924,4,139,82
507488,55906,47924,5,30,82
507492,170271,47924,4,37,82
507593,1802849661,25551,5,283,48
507595,37868,25551,5,192,48
507597,66321,25551,5,43,48
507602,50141,25551,4,85,48
507605,60989,25551,3,215,48
507606,17803,25551,5,944,48
507608,68715,25551,5,167,48
507609,129836,25551,4,54,48
507613,49918,25551,5,48,48
507617,53123,25551,5,28,48
507618,583401,25551,5,33,48
507621,814629,25551,3,56,48
507622,1007259,25551,3,48,48
507623,50969,25551,4,520,48
507624,377581,25551,4,129,48
507626,140132,25551,5,1109,48
507628,704166,25551,0,36,48
507629,632249,25551,4,544,48
507630,369715,25551,3,1611,48
507718,67899,148513,5,162,71
507719,56112,148513,5,367,71
507720,145352,148513,5,623,71
507721,115048,148513,5,21,71
507722,125512,148513,5,29,71
507725,318139,148513,5,41,71
507726,208125,148513,5,21,71
507727,297076,148513,5,170,71
507728,260911,148513,5,104,71
507729,146486,148513,5,148,71
507730,336177,148513,5,36,71
507734,167242,148513,4,54,71
507735,248023,148513,5,232,71
507737,203013,148513,5,32,71
507738,11297,148513,4,310,71
507740,341344,148513,5,139,71
507741,57101,148513,5,104,71
507742,447165,148513,5,105,71
507743,208755,148513,5,108,71
507744,470351,148513,5,350,71
507745,847160,148513,5,65,71
507746,192581,148513,5,550,71
507748,311625,148513,4,177,71
507749,227831,148513,5,112,71
507750,675214,148513,5,20,71
507755,380162,148513,4,43,71
507756,448004,148513,5,23,71
507757,91392,148513,5,486,71
507758,1269015,148513,4,95,71
507759,1182971,148513,5,58,71
507760,738401,148513,5,137,71
507761,991523,148513,5,67,71
507762,840768,148513,5,296,71
507763,206747,148513,5,355,71
507764,427184,148513,5,337,71
507765,777453,148513,5,37,71
507766,1272254,148513,5,30,71
507767,368277,148513,5,53,71
507769,124449,148513,4,57,71
507770,103876,148513,5,391,71
507775,318262,148513,5,199,71
507776,844554,148513,5,778,71
507777,1179225,148513,4,944,71
507778,140132,148513,5,1109,71
507779,1122161,148513,5,105,71
507781,862059,148513,4,21,71
507783,376986,148513,5,103,71
507785,1052873,148513,4,223,71
507786,186468,148513,5,20,71
507787,437727,148513,5,60,71
507852,41578,36638,5,712,24
507853,7108,36638,4,205,24
507854,1102578,36638,4,89,24
507855,47510,36638,3,444,24
507856,29063,36638,4,95,24
507858,47151,36638,5,31,24
507859,372438,36638,5,22,24
507860,430471,36638,5,463,24
507861,685701,36638,5,33,24
507862,388414,36638,4,55,24
507864,199792,36638,5,274,24
507865,531163,36638,3,23,24
507867,383853,36638,5,319,24
507868,131674,36638,4,536,24
507892,351811,90402,5,323,33
507893,68460,90402,5,467,33
507894,133174,90402,5,2004,33
507895,67656,90402,5,1088,33
507896,65197,90402,5,321,33
507899,330545,90402,5,528,33
507901,209747,90402,5,821,33
507902,83093,90402,5,385,33
507903,169430,90402,5,2694,33
507904,61660,90402,5,681,33
507905,157102,90402,5,103,33
507906,11297,90402,5,310,33
507907,173579,90402,5,667,33
507909,206747,90402,5,355,33
507910,441981,90402,4,64,33
507911,65502,90402,5,563,33
507912,131674,90402,5,536,33
507913,719083,90402,5,81,33
507914,60124,90402,5,212,33
507915,391624,90402,5,25,33
507917,226863,90402,0,1877,33
507918,869184,90402,5,409,33
507919,239758,90402,5,499,33
507920,280271,90402,5,1302,33
507921,204024,90402,5,848,33
507922,527607,90402,5,740,33
507923,131126,90402,5,1341,33
507924,296809,90402,5,725,33
508308,273842,110548,5,23,110
508309,53932,110548,5,909,110
508313,192264,110548,5,245,110
508314,130133,110548,2,101,110
508317,429769,110548,5,29,110
508318,153188,110548,5,137,110
508325,292308,110548,4,47,110
508328,239767,110548,5,24,110
508335,125388,110548,5,673,110
508336,788414,110548,5,60,110
508338,58439,110548,5,405,110
508343,222564,110548,5,1088,110
508344,50969,110548,4,520,110
508345,969481,110548,5,98,110
508355,213139,110548,5,526,110
508356,833516,110548,5,39,110
508358,60650,110548,5,31,110
508359,934824,110548,5,22,110
508360,1661670,110548,5,27,110
508362,57222,110548,5,270,110
508370,1418189,110548,5,23,110
508385,1802849661,110548,5,283,110
508386,2123645,110548,5,228,110
508396,1742738,110548,2,37,110
508401,285039,110548,5,425,110
508497,12657,14031,5,196,31
508498,13483,14031,5,692,31
508501,13029,14031,5,66,31
508502,57222,14031,4,270,31
508503,97895,14031,5,56,31
508504,12118,14031,5,46,31
508505,4470,14031,5,1764,31
508506,95743,14031,5,1491,31
508507,56463,14031,5,300,31
508508,358796,14031,5,241,31
508509,190402,14031,5,31,31
508510,446143,14031,5,434,31
508511,125388,14031,5,673,31
508513,470351,14031,5,350,31
508514,227989,14031,4,21,31
508515,64583,14031,5,201,31
508516,406741,14031,4,140,31
508517,226377,14031,5,25,31
508518,232190,14031,5,87,31
508519,777092,14031,5,24,31
508521,124416,14031,5,215,31
508522,262312,14031,5,170,31
508523,1179773,14031,5,53,31
508532,65197,172769,5,321,27
508533,288218,172769,5,215,27
508534,88099,172769,4,1272,27
508535,222139,172769,5,355,27
508536,80353,172769,5,1294,27
508537,59144,172769,5,55,27
508538,131126,172769,4,1341,27
508539,37449,172769,5,3743,27
508540,133174,172769,5,2004,27
508541,211184,172769,5,349,27
508542,269521,172769,5,304,27
508543,56112,172769,4,367,27
508544,145352,172769,5,623,27
508545,47559,172769,5,581,27
508546,83093,172769,4,385,27
508547,225021,172769,4,74,27
508548,192264,172769,5,245,27
508549,20480,172769,5,334,27
508550,169430,172769,5,2694,27
508551,219318,172769,4,164,27
508552,135470,172769,2,473,27
508553,329769,172769,3,546,27
508554,2310,172769,5,246,27
508555,55523,172769,5,95,27
508556,187927,172769,3,93,27
508557,542159,172769,4,1211,27
508558,280271,172769,5,1302,27
508638,35140,81853,5,195,103
508640,60989,81853,5,215,103
508641,60992,81853,5,519,103
508642,56181,81853,3,102,103
508643,129577,81853,4,28,103
508644,7108,81853,5,205,103
508646,149363,81853,5,599,103
508647,146486,81853,5,148,103
508648,133174,81853,5,2004,103
508650,104295,81853,2,1255,103
508651,75497,81853,1,190,103
508652,63128,81853,5,150,103
508654,47892,81853,4,1093,103
508655,297076,81853,3,170,103
508656,74652,81853,3,252,103
508658,17608,81853,5,44,103
508659,478451,81853,5,104,103
508660,58439,81853,4,405,103
508663,256411,81853,0,59,103
508664,199792,81853,3,274,103
508669,415212,81853,1,25,103
508671,323389,81853,2,138,103
508672,524733,81853,0,34,103
508673,538098,81853,5,55,103
508674,244082,81853,3,38,103
508676,55578,81853,5,198,103
508679,346883,81853,2,25,103
508680,292308,81853,3,47,103
508681,371738,81853,4,135,103
508682,189500,81853,5,63,103
508685,110210,81853,5,74,103
508695,384210,81853,4,34,103
508698,1179773,81853,4,53,103
508699,180406,81853,4,46,103
508703,496999,81853,5,29,103
508704,776876,81853,4,27,103
508705,846154,81853,3,52,103
508706,353379,81853,4,111,103
508708,326543,81853,4,48,103
508709,140132,81853,4,1109,103
508710,54697,81853,2,158,103
508711,1179225,81853,4,944,103
508714,1007259,81853,3,48,103
508717,382123,81853,3,42,103
508718,331817,81853,5,33,103
508719,930470,81853,2,46,103
508720,464080,81853,5,761,103
508724,475484,81853,4,50,103
508725,1320105,81853,1,109,103
508730,403729,81853,4,81,103
508731,1028382,81853,4,24,103
508733,125245,81853,5,23,103
508734,2156777,81853,5,38,103
508736,2882755,81853,0,21,103
508737,187373,81853,0,341,103
508738,1803786474,81853,5,20,103
508743,227652,135647,4,629,40
508745,282745,135647,5,47,40
508746,356764,135647,5,28,40
508747,198601,135647,4,78,40
508748,88732,135647,5,86,40
508750,420166,135647,5,52,40
508753,115053,135647,4,41,40
508754,418915,135647,4,71,40
508756,331817,135647,5,33,40
508760,38643,135647,4,221,40
508762,400708,135647,5,778,40
508765,129652,135647,3,157,40
508768,167527,135647,5,62,40
508769,320870,135647,5,70,40
508771,325281,135647,5,31,40
508773,226066,135647,5,722,40
508774,550747,135647,0,21,40
508776,1926335,135647,4,83,40
508777,44807,135647,4,22,40
508778,98919,135647,3,186,40
508779,91584,135647,5,117,40
508780,705251,135647,3,572,40
508783,133174,95532,5,2004,30
508784,81611,95532,5,153,30
508786,158086,95532,5,697,30
508789,188119,95532,5,179,30
508790,185446,95532,5,303,30
508791,148715,95532,5,58,30
508792,131021,95532,5,272,30
508793,148221,95532,5,43,30
508795,26719,95532,5,66,30
508796,27643,95532,5,281,30
508797,328542,95532,4,29,30
508798,274719,95532,5,55,30
508799,189643,95532,5,272,30
508800,310156,95532,5,57,30
508801,336058,95532,5,454,30
508804,352538,95532,5,81,30
508805,192972,95532,5,38,30
508807,323186,95532,5,767,30
508808,173579,95532,5,667,30
508810,140132,95532,5,1109,30
508812,191533,95532,5,305,30
508987,15609,11550,5,22,28
508992,168462,11550,5,511,28
508998,59780,11550,0,374,28
509001,377581,11550,4,129,28
509008,318262,11550,4,199,28
509009,106624,11550,5,142,28
509020,92641,85853,5,97,36
509022,92184,85853,5,20,36
509026,68960,85853,4,483,36
509029,391048,85853,5,82,36
509030,322381,85853,0,148,36
509031,450571,85853,5,108,36
509032,363149,85853,4,22,36
509033,707675,85853,4,25,36
509037,890187,85853,5,61,36
509041,57222,85853,4,270,36
509044,134145,85853,3,26,36
509047,126440,85853,5,1045,36
509049,269575,85853,5,41,36
509050,570625,85853,4,20,36
509054,452355,85853,5,698,36
509068,199848,209819,5,1934,36
509069,187281,209819,5,175,36
509070,424680,209819,5,4469,36
509071,242729,209819,5,582,36
509072,350812,209819,5,112,36
509073,32058,209819,3,207,36
509075,180090,209819,5,181,36
509076,322381,209819,1,148,36
509079,37779,209819,5,623,36
509080,678548,209819,5,34,36
509081,421511,209819,5,60,36
509083,297557,209819,4,31,36
509084,38643,209819,4,221,36
509085,231507,209819,4,89,36
509086,181127,209819,5,24,36
509087,359166,209819,4,34,36
509088,383346,209819,3,3340,36
509089,626096,209819,5,85,36
509090,400708,209819,4,778,36
509092,232886,209819,5,84,36
509096,879716,209819,2,91,36
509097,142464,209819,5,50,36
509098,26075,209819,4,54,36
509099,39301,209819,4,127,36
509100,844554,209819,4,778,36
509101,482376,209819,4,1050,36
